day,depth,distance,gap,hour,id,latitude,longitude,magnitude,minute,month,area,second,significance,time.full,year
9,50.37,3.405,108,3,us10006c9u,50.5742,85.5042,4.6,54,8,Russia,17,326,8/9/2016 3:54,2016
9,43.73,2.655,159,6,us10006cah,-5.8635,-78.7365,4.6,45,8,Peru,24,326,8/9/2016 6:45,2016
9,4.34,3.628,157,9,us10006cb0,4.9249,-82.7098,4.6,21,8,South of Panama,3,326,8/9/2016 9:21,2016
9,47.91,1.068,123,10,us10006ccu,12.6761,-88.8591,4.6,26,8,El Salvador,4,326,8/9/2016 10:26,2016
10,46.2,0,0,13,us10006cnb,-30.747,-71.407,4.6,37,8,Chile,7,326,8/10/2016 13:37,2016
10,228.74,2.426,91,17,us10006crh,2.9042,128.5503,4.6,52,8,Indonesia,54,326,8/10/2016 17:52,2016
11,42.22,1.884,186,4,us10006cvb,14.5678,-93.6409,4.6,25,8,Mexico,21,326,8/11/2016 4:25,2016
11,10,4.743,110,22,us10006d6i,-22.4883,173.0261,4.6,41,8,New Caledonia,37,326,8/11/2016 22:41,2016
12,55.92,3.389,82,2,us10006d7u,18.5832,146.485,4.6,19,8,Northern Mariana Islands,18,326,8/12/2016 2:19,2016
12,44.85,6.743,152,6,us10006d9v,10.1174,123.1652,4.6,43,8,Philippines,28,329,8/12/2016 6:43,2016
13,19.16,2.27,115,11,us10006dl0,-23.844,152.9357,4.6,31,8,Australia,13,334,8/13/2016 11:31,2016
14,39.57,4.902,120,8,us10006dra,-22.5872,173.1801,4.6,44,8,New Caledonia,19,326,8/14/2016 8:44,2016
14,26.87,10.81,121,9,us10006dre,34.2932,86.2622,4.6,10,8,China,14,326,8/14/2016 9:10,2016
14,155.26,2.779,64,9,us10006drh,-7.2902,128.5819,4.6,24,8,Indonesia,29,326,8/14/2016 9:24,2016
14,10,4.585,84,10,us10006drn,-22.7905,172.7728,4.6,1,8,New Caledonia,19,326,8/14/2016 10:01,2016
14,42.44,1.323,116,22,us10006du2,14.943,121.9966,4.6,50,8,Philippines,44,326,8/14/2016 22:50,2016
15,10,32.606,84,17,us10006f31,-26.1504,-11.4494,4.6,56,8,Southern Mid-Atlantic Ridge,32,326,8/15/2016 17:56,2016
16,128.56,3.134,162,12,us10006e61,18.3917,145.8634,4.6,52,8,Northern Mariana Islands,7,326,8/16/2016 12:52,2016
16,10,3.354,108,17,us10006ea0,50.3009,142.3783,4.6,15,8,Russia,45,326,8/16/2016 17:15,2016
17,16.52,0.378,157,9,us10006eer,-27.8985,-71.3277,4.6,0,8,Chile,20,326,8/17/2016 9:00,2016
17,240.47,6.39,104,9,us10006eet,-19.7671,-175.5456,4.6,6,8,Tonga,36,326,8/17/2016 9:06,2016
17,24.13,3.381,107,11,us10006egg,50.3253,142.3239,4.6,50,8,Russia,34,326,8/17/2016 11:50,2016
17,21.58,0.297,122,12,us10006ek2,9.6321,-84.1335,4.6,6,8,Costa Rica,32,333,8/17/2016 12:06,2016
17,22.04,5.694,70,15,us10006ein,-55.7009,-26.9098,4.6,16,8,South Georgia and the South Sandwich Islands,17,326,8/17/2016 15:16,2016
18,10,4.989,81,12,us10006es2,-22.9645,173.1741,4.6,24,8,New Caledonia,42,326,8/18/2016 12:24,2016
18,111.64,1.815,117,16,us10006eu8,6,127.061,4.6,10,8,Philippines,15,326,8/18/2016 16:10,2016
18,44.83,3.049,190,18,us10006evg,16.3896,-98.2701,4.6,51,8,Mexico,38,326,8/18/2016 18:51,2016
20,14.7,2.445,170,1,us10006fd3,39.4809,143.7614,4.6,52,8,Japan,41,326,8/20/2016 1:52,2016
20,10,21.634,151,10,us10006ff6,-5.5382,-106.5435,4.6,37,8,Central East Pacific Rise,12,326,8/20/2016 10:37,2016
21,35,4.273,149,3,us10006fjn,-16.1693,-74.0094,4.6,14,8,Peru,0,326,8/21/2016 3:14,2016
21,10,2.75,87,3,us10006fjt,27.1776,54.4025,4.6,43,8,Iran,3,326,8/21/2016 3:43,2016
21,10,8.584,63,22,us10006fs1,0.0242,-17.7191,4.6,57,8,North of Ascension Island,30,326,8/21/2016 22:57,2016
23,13.24,3.497,155,10,us10006fzq,-45.6914,-77.2456,4.6,47,8,Chile,27,326,8/23/2016 10:47,2016
23,10,0.336,46,21,us10006g7j,42.6399,13.1651,4.6,56,8,Italy,2,326,8/23/2016 21:56,2016
24,528.84,1.836,84,0,us10006g8p,5.9494,124.1084,4.6,16,8,Philippines,50,326,8/24/2016 0:16,2016
24,50.31,4.612,98,5,us10006gan,1.8184,126.4056,4.6,47,8,Indonesia,1,326,8/24/2016 5:47,2016
24,10,0.125,26,13,us10006gmi,42.7227,13.1942,4.6,46,8,Italy,11,326,8/24/2016 13:46,2016
24,65.15,6.694,187,17,us20006tpl,46.965,152.5403,4.6,3,8,Kuril Islands,8,326,8/24/2016 17:03,2016
25,151.72,3.218,63,9,us20006tun,-7.4339,128.0981,4.6,31,8,Indonesia,1,326,8/25/2016 9:31,2016
25,35,1.422,109,19,us20006u2u,52.0501,177.2868,4.6,13,8,Alaska,27,326,8/25/2016 19:13,2016
29,14.46,0.563,61,10,us100068dq,21.809,99.8216,4.7,2,7,China,51,341,7/29/2016 10:02,2016
29,138.16,6.405,111,16,us100068j0,-4.3475,138.5074,4.7,46,7,Indonesia,5,340,7/29/2016 16:46,2016
29,196.65,3.309,99,18,us100069ra,18.5688,145.7449,4.7,5,7,Northern Mariana Islands,46,340,7/29/2016 18:05,2016
30,48.05,1.562,92,12,us100068tg,-5.7635,152.1633,4.7,14,7,Papua New Guinea,37,340,7/30/2016 12:14,2016
31,10,40.547,126,10,us10006a4t,-23.8542,82.5256,4.7,12,7,South Indian Ocean,58,340,7/31/2016 10:12,2016
31,10,4.147,141,14,us1000690u,-10.5865,163.9956,4.7,16,7,Solomon Islands,43,340,7/31/2016 14:16,2016
31,10,2.742,62,23,us10006ac9,-11.1678,-12.975,4.7,55,7,Ascension Island region,6,340,7/31/2016 23:55,2016
1,35,2.436,162,4,us1000695m,15.132,-94.3707,4.7,21,8,Mexico,38,340,8/1/2016 4:21,2016
2,57.33,1.617,187,15,us10006aey,-28.6254,-176.2228,4.7,0,8,New Zealand,47,340,8/2/2016 15:00,2016
2,10,2.861,104,17,us100069ks,3.6477,127.1955,4.7,43,8,Indonesia,27,340,8/2/2016 17:43,2016
3,89.12,0.577,136,8,us100069px,11.2317,-85.8611,4.7,5,8,Nicaragua,40,340,8/3/2016 8:05,2016
3,68.52,4.679,61,11,us100069sf,-19.9667,-174.7986,4.7,39,8,Tonga,54,340,8/3/2016 11:39,2016
4,38.35,1.455,37,19,us10006a72,38.8748,72.3742,4.7,42,8,Tajikistan,17,340,8/4/2016 19:42,2016
5,13.53,9.098,84,9,us10006cbd,-28.9321,61.043,4.7,58,8,Southwest Indian Ridge,53,340,8/5/2016 9:58,2016
5,10,9.268,67,21,us10006bs1,-29.1811,60.9584,4.7,11,8,Southwest Indian Ridge,9,340,8/5/2016 21:11,2016
6,10,6.362,141,17,us10006ccb,-14.4212,166.1982,4.7,35,8,Vanuatu,5,340,8/6/2016 17:35,2016
7,10,8.858,137,10,us10006by4,46.9228,155.7028,4.7,12,8,East of the Kuril Islands,19,340,8/7/2016 10:12,2016
7,36.52,4.55,101,23,us10006cwq,-20.248,172.7165,4.7,59,8,New Caledonia,15,340,8/7/2016 23:59,2016
9,106.28,1.595,63,6,us10006cae,0.524,122.2666,4.7,19,8,Indonesia,41,340,8/9/2016 6:19,2016
10,71.59,1.422,105,4,us10006cjn,5.6625,125.3175,4.7,17,8,Philippines,46,340,8/10/2016 4:17,2016
10,65.97,0.528,119,8,us10006cl5,52.846,159.4724,4.7,17,8,Russia,26,340,8/10/2016 8:17,2016
10,57.92,3.007,104,19,us10006csz,-22.1175,171.1944,4.7,38,8,New Caledonia,52,340,8/10/2016 19:38,2016
10,31.5,10.795,106,21,us10006ctr,34.4396,86.2437,4.7,1,8,Western Xizang,7,340,8/10/2016 21:01,2016
11,27.09,0.925,179,2,us10006cuv,16.677,-98.8651,4.7,2,8,Mexico,59,340,8/11/2016 2:02,2016
11,10,3.069,68,5,us10006cvm,36.5778,-12.5912,4.7,24,8,Azores-Cape St. Vincent Ridge,28,340,8/11/2016 5:24,2016
11,90.46,2.347,83,7,us10006cxq,-5.5654,150.2472,4.7,20,8,Papua New Guinea,1,340,8/11/2016 7:20,2016
11,10,10.752,81,20,us10006d57,34.4446,86.192,4.7,46,8,Western Xizang,24,340,8/11/2016 20:46,2016
11,10,4.633,125,22,us10006d6a,-22.3183,172.9383,4.7,47,8,New Caledonia,6,340,8/11/2016 22:47,2016
12,142.17,0.572,78,2,us10006d7r,-22.0145,-68.6717,4.7,14,8,Chile,49,340,8/12/2016 2:14,2016
12,10,6.905,44,2,us10006d7x,27.1807,103.5792,4.7,56,8,China,56,340,8/12/2016 2:56,2016
12,10,4.403,115,3,us10006d8h,-22.941,172.5161,4.7,52,8,New Caledonia,43,340,8/12/2016 3:52,2016
12,10,4.961,110,10,us10006dbf,-22.3979,172.8066,4.7,56,8,New Caledonia,35,340,8/12/2016 10:56,2016
13,10,4.56,117,2,us10006dis,-22.1882,172.8798,4.7,37,8,New Caledonia,54,340,8/13/2016 2:37,2016
13,10,4.821,84,21,us10006dns,-22.8621,173.0167,4.7,41,8,New Caledonia,55,340,8/13/2016 21:41,2016
14,268.09,2.052,56,5,us10006dqi,0.7503,123.7936,4.7,16,8,Indonesia,55,340,8/14/2016 5:16,2016
14,4.6,0.741,53,11,us10006ds1,38.922,72.4297,4.7,11,8,Tajikistan,39,340,8/14/2016 11:11,2016
14,41.63,0.689,138,14,us10006dsv,37.4865,141.5139,4.7,49,8,Japan,16,341,8/14/2016 14:49,2016
14,10,4.799,172,22,us10006f20,-22.6795,173.0427,4.7,5,8,New Caledonia,49,340,8/14/2016 22:05,2016
14,10,5.018,250,22,us10006f21,-22.1991,173.377,4.7,53,8,Fiji,36,340,8/14/2016 22:53,2016
15,10,3.51,107,4,us10006dw2,50.4543,142.3168,4.7,23,8,Russia,8,340,8/15/2016 4:23,2016
15,44.92,1.11,85,11,us10006dx1,45.8512,142.8655,4.7,28,8,Russia,7,341,8/15/2016 11:28,2016
16,76.7,1.274,41,12,us10006e5d,-8.2484,109.2811,4.7,21,8,Indonesia,23,340,8/16/2016 12:21,2016
16,13.13,0.937,138,13,us10006e6g,-19.7836,-70.9845,4.7,50,8,Chile,46,340,8/16/2016 13:50,2016
18,198.96,5.866,59,11,us10006eqw,-20.3507,-176.008,4.7,54,8,Tonga,29,340,8/18/2016 11:54,2016
19,110.43,0.684,40,1,us10006exb,-20.5743,-68.9516,4.7,59,8,Chile,24,340,8/19/2016 1:59,2016
20,10,3.424,67,18,us10006fhe,-55.1813,-30.7896,4.7,30,8,South Georgia and the South Sandwich Islands,26,340,8/20/2016 18:30,2016
22,10,3.256,121,0,us10006fph,-55.2221,-31.1077,4.7,48,8,South Georgia and the South Sandwich Islands,42,340,8/22/2016 0:48,2016
22,20.99,5.306,58,13,us10006ftx,-18.9472,-176.5038,4.7,29,8,Tonga,4,340,8/22/2016 13:29,2016
22,46.25,0.188,81,19,us10006fwi,24.2874,122.9449,4.7,26,8,Japan,48,340,8/22/2016 19:26,2016
23,16.31,3.538,71,16,us10006g5c,-3.467,99.5222,4.7,29,8,Indonesia,36,340,8/23/2016 16:29,2016
24,28.43,2.391,83,6,us10006gas,-19.5743,169.5848,4.7,2,8,Vanuatu,3,340,8/24/2016 6:02,2016
24,10,0.069,46,23,us20006trj,42.7861,13.1827,4.7,17,8,Italy,18,340,8/24/2016 23:17,2016
25,33.98,0.989,106,1,us20006trx,51.9892,175.1682,4.7,3,8,Alaska,32,340,8/25/2016 1:03,2016
25,60.39,5.952,127,1,us20006ts3,45.319,150.7754,4.7,28,8,Russia,48,340,8/25/2016 1:28,2016
25,561.2,5.646,81,11,us20006tvk,-23.3085,179.2413,4.7,10,8,South of the Fiji Islands,49,340,8/25/2016 11:10,2016
27,10,6.743,96,7,us20006i2f,-21.7716,-113.8676,4.8,27,7,Southern East Pacific Rise,13,354,7/27/2016 7:27,2016
27,73.33,1.645,101,8,us20006i2n,-4.8676,153.6709,4.8,22,7,Papua New Guinea,38,354,7/27/2016 8:22,2016
27,21.49,2.033,92,19,us100067x9,-15.4456,-173.1647,4.8,56,7,Tonga,17,354,7/27/2016 19:56,2016
28,65.04,2.994,64,15,us10006863,-6.1428,154.4552,4.8,1,7,Papua New Guinea,9,354,7/28/2016 15:01,2016
29,61,3.749,95,7,us100068d6,56.0359,162.4678,4.8,26,7,Russia,35,354,7/29/2016 7:26,2016
30,64.39,0.303,107,9,us100068rx,14.2236,-91.6436,4.8,53,7,Guatemala,14,360,7/30/2016 9:53,2016
1,47.52,1.102,54,4,us1000695t,-9.7421,122.3208,4.8,32,8,Indonesia,17,354,8/1/2016 4:32,2016
4,33.73,0.959,151,1,us100069zr,11.0092,-86.5253,4.8,57,8,Nicaragua,2,354,8/4/2016 1:57,2016
4,57.22,1.23,60,7,us10006a0t,0.1821,126.285,4.8,49,8,Indonesia,45,354,8/4/2016 7:49,2016
5,21.72,12.046,100,13,us10006aha,14.5664,-44.9867,4.8,40,8,Northern Mid-Atlantic Ridge,33,354,8/5/2016 13:40,2016
7,58.29,2.294,119,1,us10006bx4,-5.5363,154.0353,4.8,56,8,Papua New Guinea,14,354,8/7/2016 1:56,2016
7,10,4.794,43,4,us10006bxe,47.085,37.5175,4.8,15,8,Ukraine,5,360,8/7/2016 4:15,2016
7,19.66,1.499,73,14,us10006byy,39.8715,-29.4879,4.8,4,8,Portugal,41,354,8/7/2016 14:04,2016
7,10,4.339,59,22,us10006c02,-17.8959,-174.3293,4.8,23,8,Tonga,26,354,8/7/2016 22:23,2016
9,128.55,3.095,79,11,us10006cd5,18.34,146.0913,4.8,34,8,Northern Mariana Islands,5,354,8/9/2016 11:34,2016
10,10,2.041,117,5,us10006ck0,25.0579,141.9397,4.8,4,8,Japan,19,354,8/10/2016 5:04,2016
10,205.97,3.49,122,10,us10006cmb,18.7468,145.6134,4.8,58,8,Northern Mariana Islands,21,354,8/10/2016 10:58,2016
11,51.81,4.059,108,6,us10006cwl,7.7304,93.7171,4.8,55,8,India,14,354,8/11/2016 6:55,2016
11,3.5,1.187,158,21,us10006d5e,-10.3655,160.7086,4.8,14,8,Solomon Islands,47,354,8/11/2016 21:14,2016
11,10,5.229,117,23,us10006d6e,-22.7462,173.5047,4.8,25,8,New Caledonia,4,354,8/11/2016 23:25,2016
12,10,5.097,109,4,us10006d8l,-22.7464,173.3572,4.8,3,8,New Caledonia,13,354,8/12/2016 4:03,2016
13,10,4.661,110,3,us10006dix,-22.7225,172.8772,4.8,3,8,New Caledonia,25,354,8/13/2016 3:03,2016
13,10,4.516,130,9,us10006dka,-22.6177,172.744,4.8,20,8,New Caledonia,56,354,8/13/2016 9:20,2016
13,30.54,4.717,123,16,us10006dmv,-22.722,172.9406,4.8,41,8,New Caledonia,29,354,8/13/2016 16:41,2016
14,140,0.73,122,1,us10006dq1,13.9876,-89.9176,4.8,13,8,El Salvador,3,354,8/14/2016 1:13,2016
15,98.57,1.335,73,1,us10006dv8,5.7518,125.8435,4.8,28,8,Philippines,14,354,8/15/2016 1:28,2016
16,10,3.386,111,12,us10006e55,-11.0828,162.9613,4.8,13,8,Solomon Islands,21,354,8/16/2016 12:13,2016
16,26.54,2.596,73,15,us10006e88,25.6641,125.6896,4.8,22,8,Japan,27,354,8/16/2016 15:22,2016
16,27.82,2.709,189,19,us10006eb7,2.8356,95.3322,4.8,56,8,Indonesia,53,354,8/16/2016 19:56,2016
17,10,0.706,92,2,us10006ec4,-10.3748,124.6186,4.8,1,8,Indonesia,46,354,8/17/2016 2:01,2016
17,568.99,3.41,33,11,us10006efq,-4.6014,149.6447,4.8,13,8,Papua New Guinea,11,354,8/17/2016 11:13,2016
17,10,1.134,134,12,us10006egr,7.7908,-82.0387,4.8,22,8,Panama,5,359,8/17/2016 12:22,2016
17,10,0.272,49,18,us10006ekp,8.6099,-70.6286,4.8,37,8,Venezuela,7,356,8/17/2016 18:37,2016
19,10,2.687,111,17,us10006f9s,-55.1003,-32.0781,4.8,5,8,South Georgia and the South Sandwich Islands,31,354,8/19/2016 17:05,2016
20,206.31,2.974,76,7,us10006fef,-18.6521,169.0538,4.8,40,8,Vanuatu,9,354,8/20/2016 7:40,2016
22,14.91,2.334,80,7,us10006fr2,-55.1178,-32.7329,4.8,11,8,South Georgia and the South Sandwich Islands,15,354,8/22/2016 7:11,2016
23,45.78,2.257,114,18,us10006g6i,29.2447,130.4695,4.8,2,8,Japan,8,354,8/23/2016 18:02,2016
27,97.07,1.439,30,0,us20006i0y,21.5146,94.5721,4.9,20,7,Burma,28,371,7/27/2016 0:20,2016
27,30.07,1.049,98,5,us20006i27,-3.7122,131.5537,4.9,21,7,Indonesia,59,369,7/27/2016 5:21,2016
27,35,3.968,85,7,us20006i2i,10.9473,124.6154,4.9,56,7,Philippines,15,375,7/27/2016 7:56,2016
28,59.18,4.679,64,17,us1000687z,44.8262,149.0556,4.9,55,7,Russia,40,369,7/28/2016 17:55,2016
29,35,0.575,80,12,us100068f0,-31.5628,-71.5276,4.9,52,7,Chile,15,369,7/29/2016 12:52,2016
29,204.01,3.368,55,18,us100068lr,18.6253,145.6483,4.9,18,7,Northern Mariana Islands,29,369,7/29/2016 18:18,2016
30,80.37,4.51,94,9,us100068rw,-6.9625,155.7534,4.9,31,7,Papua New Guinea,59,369,7/30/2016 9:31,2016
30,151.01,1.989,88,10,us100068sh,-6.2391,130.3128,4.9,47,7,Indonesia,20,369,7/30/2016 10:47,2016
30,208.38,3.336,76,18,us100068vz,18.5932,145.6474,4.9,28,7,Northern Mariana Islands,19,369,7/30/2016 18:28,2016
31,22.55,5.294,57,5,us100068xz,24.1285,111.467,4.9,18,7,China,13,380,7/31/2016 5:18,2016
31,510.15,5.648,63,6,us100068yc,-23.8527,-179.8836,4.9,19,7,South of the Fiji Islands,54,369,7/31/2016 6:19,2016
31,15.16,2.65,63,13,us1000690p,28.4982,130.6055,4.9,17,7,Japan,52,370,7/31/2016 13:17,2016
31,10,3.7,60,17,us1000691v,-20.1559,67.2808,4.9,14,7,Mid-Indian Ridge,26,369,7/31/2016 17:14,2016
1,35,1.818,82,4,us1000695h,-28.0152,-176.4008,4.9,1,8,New Zealand,28,369,8/1/2016 4:01,2016
1,29.83,2.535,53,20,us100069c9,2.8125,95.5295,4.9,24,8,Indonesia,50,369,8/1/2016 20:24,2016
3,166.84,1.592,35,6,us100069p8,-24.1993,-67.0919,4.9,31,8,Argentina,31,369,8/3/2016 6:31,2016
8,115.56,1.203,41,12,us10006c2h,-24.16,-68.116,4.9,8,8,Chile,16,369,8/8/2016 12:08,2016
9,138.49,1.515,46,7,us10006cak,0.1231,123.7501,4.9,27,8,Indonesia,39,370,8/9/2016 7:27,2016
10,52.68,5.301,64,19,us10006csr,-20.6547,-175.308,4.9,23,8,Tonga,14,369,8/10/2016 19:23,2016
11,10,0.985,189,5,us10006cvy,16.6194,-98.8835,4.9,38,8,Mexico,17,370,8/11/2016 5:38,2016
12,86.76,5.827,67,1,us10006d77,-21.4609,-175.5977,4.9,2,8,Tonga,40,369,8/12/2016 1:02,2016
14,510.23,5.174,72,10,us10006drq,-24.3012,-179.7104,4.9,7,8,South of the Fiji Islands,3,369,8/14/2016 10:07,2016
14,109.79,0.862,45,10,us10006drr,1.5568,126.9991,4.9,28,8,Indonesia,58,369,8/14/2016 10:28,2016
14,10,5.137,254,23,us10006f22,-22.0978,173.5185,4.9,16,8,Fiji,16,369,8/14/2016 23:16,2016
15,72.52,0.924,80,0,us10006duj,33.4754,131.898,4.9,36,8,Japan,48,371,8/15/2016 0:36,2016
16,196.19,3.192,48,19,us10006eb6,18.451,145.7482,4.9,57,8,Northern Mariana Islands,58,369,8/16/2016 19:57,2016
17,548.09,2.382,19,11,us10006efk,-4.5952,149.6539,4.9,11,8,Papua New Guinea,54,369,8/17/2016 11:11,2016
18,10,2.106,120,12,us10006esd,-27.7824,-176.2002,4.9,54,8,New Zealand,9,369,8/18/2016 12:54,2016
19,16.45,4.415,108,0,us10006ex2,-33.6494,-178.4735,4.9,55,8,New Zealand,2,369,8/19/2016 0:55,2016
19,44.54,2.314,139,5,us10006eyx,-17.0238,-72.3213,4.9,49,8,Peru,10,376,8/19/2016 5:49,2016
19,10,2.9,112,6,us10006ez3,-55.0652,-31.6786,4.9,0,8,South Georgia Island region,25,369,8/19/2016 6:00,2016
19,35,0.888,158,8,us10006f0j,-30.1059,-177.6628,4.9,8,8,New Zealand,59,369,8/19/2016 8:08,2016
19,10,3.214,67,18,us10006fb7,-55.2469,-31.1963,4.9,56,8,South Georgia and the South Sandwich Islands,59,369,8/19/2016 18:56,2016
20,10,2.683,67,5,us10006fdq,-55.1333,-32.1026,4.9,1,8,South Georgia and the South Sandwich Islands,57,369,8/20/2016 5:01,2016
20,59.97,0.604,176,7,us10006fe1,-4.9649,102.8841,4.9,7,8,Indonesia,17,369,8/20/2016 7:07,2016
22,122.14,1.717,131,7,us10006fr8,15.9157,-93.1751,4.9,42,8,Mexico,33,369,8/22/2016 7:42,2016
22,42.12,4.565,107,8,us10006frh,-22.8739,172.7242,4.9,10,8,New Caledonia,1,369,8/22/2016 8:10,2016
23,10,3.359,75,5,us10006fya,-20.3059,-173.2483,4.9,2,8,Tonga,28,369,8/23/2016 5:02,2016
23,29.53,6.798,39,13,us10006g1c,-1.2487,-15.8264,4.9,47,8,North of Ascension Island,46,369,8/23/2016 13:47,2016
24,10,0.567,26,7,us10006gee,42.8782,13.1098,4.9,50,8,Italy,31,383,8/24/2016 7:50,2016
24,10.2,2.365,57,9,us10006geu,-18.4186,167.5577,4.9,6,8,Vanuatu,49,369,8/24/2016 9:06,2016
29,10,1.639,57,5,us100068ba,-9.5253,107.0091,5,7,7,Christmas Island,10,385,7/29/2016 5:07,2016
30,10,2.142,82,10,us100068t5,-27.8679,-176.0582,5,52,7,New Zealand,31,385,7/30/2016 10:52,2016
30,27.69,1.088,151,18,us100068w2,1.9921,96.7284,5,42,7,Indonesia,9,385,7/30/2016 18:42,2016
31,75.4,7.704,42,5,us100068y1,-59.6119,-26.3178,5,34,7,South Sandwich Islands,57,385,7/31/2016 5:34,2016
1,16,2.49,37,0,us1000693d,39.9542,47.976,5,46,8,Azerbaijan,34,386,8/1/2016 0:46,2016
1,35,2.68,99,1,us1000693x,-17.6088,-172.2941,5,51,8,Tonga,25,385,8/1/2016 1:51,2016
1,19.64,0.518,22,17,us100069av,-9.3859,159.4249,5,24,8,Solomon Islands,19,386,8/1/2016 17:24,2016
2,10,34.384,54,8,us100069fg,-23.8467,82.5604,5,40,8,South Indian Ocean,24,385,8/2/2016 8:40,2016
3,37.02,4.496,95,6,us100069ph,55.3975,165.15,5,52,8,Russia,29,385,8/3/2016 6:52,2016
5,35,3.073,100,5,us10006a9g,-5.9775,100.3248,5,40,8,Indonesia,56,385,8/5/2016 5:40,2016
6,14.5,9.303,62,8,us10006buj,-29.1209,61.1404,5,23,8,Southwest Indian Ridge,17,385,8/6/2016 8:23,2016
7,49.01,1.989,83,10,us10006by3,-5.9548,104.1652,5,2,8,Indonesia,40,385,8/7/2016 10:02,2016
8,29.95,0.676,113,8,us10006c1k,-31.5865,-71.6537,5,24,8,Chile,32,385,8/8/2016 8:24,2016
9,226.67,2.869,69,9,us10006cci,-31.6201,-179.8068,5,43,8,New Zealand,1,385,8/9/2016 9:43,2016
10,84.92,0.479,72,4,us10006cjm,-32.0802,-71.2826,5,20,8,Chile,18,388,8/10/2016 4:20,2016
11,48.81,7.764,66,14,us10006d1x,-58.9482,-25.2393,5,6,8,South Sandwich Islands,6,385,8/11/2016 14:06,2016
11,10,5.028,109,22,us10006d68,-22.6161,173.3123,5,34,8,New Caledonia,44,385,8/11/2016 22:34,2016
12,52.94,2.932,56,3,us10006d82,-6.5749,104.9041,5,17,8,Indonesia,15,385,8/12/2016 3:17,2016
12,10,9.303,54,4,us10006d8p,-29.1935,61.0108,5,11,8,Southwest Indian Ridge,48,385,8/12/2016 4:11,2016
12,3.59,5.502,32,16,us10006dgd,84.0291,-1.7562,5,47,8,North of Svalbard,31,385,8/12/2016 16:47,2016
13,10,4.77,103,18,us10006dn6,-22.6372,173.021,5,59,8,New Caledonia,7,385,8/13/2016 18:59,2016
14,105.1,0,0,9,us10006dri,-20.21,-69.289,5,28,8,Chile,43,385,8/14/2016 9:28,2016
14,7.97,1.41,22,11,us10006drz,38.7749,72.5057,5,5,8,Tajikistan,21,385,8/14/2016 11:05,2016
17,10,4.621,64,18,us10006ekj,-15.9754,173.5901,5,14,8,Fiji region,15,385,8/17/2016 18:14,2016
17,10,5.499,119,23,us10006elr,-22.4555,172.3937,5,29,8,New Caledonia,49,385,8/17/2016 23:29,2016
18,40.77,1.764,98,11,us10006eqh,-28.1446,-176.3559,5,25,8,New Zealand,16,385,8/18/2016 11:25,2016
19,10,3.431,97,4,us10006eyj,-55.3016,-30.8287,5,32,8,South Georgia and the South Sandwich Islands,51,385,8/19/2016 4:32,2016
19,10,2.937,65,9,us10006f0t,-55.1548,-31.6527,5,0,8,South Georgia Island region,6,385,8/19/2016 9:00,2016
19,10,2.974,112,9,us10006f18,-55.1558,-31.5865,5,42,8,South Georgia Island region,23,385,8/19/2016 9:42,2016
20,10,3.633,75,17,us10006fh6,-55.3237,-30.4736,5,46,8,South Georgia and the South Sandwich Islands,57,385,8/20/2016 17:46,2016
20,10,1.059,84,20,us10006fhu,-3.6334,131.4603,5,42,8,Indonesia,49,385,8/20/2016 20:42,2016
21,63.54,1.474,113,8,us10006fkl,28.5254,141.7519,5,46,8,Japan,57,385,8/21/2016 8:46,2016
22,10,3.256,121,0,us10006fpi,-55.2155,-31.105,5,52,8,South Georgia and the South Sandwich Islands,49,385,8/22/2016 0:52,2016
22,10,3.199,88,16,us10006fvh,-55.074,-31.1487,5,43,8,South Georgia Island region,59,385,8/22/2016 16:43,2016
24,10,1.06,110,10,us10006gfa,-22.0454,168.9981,5,18,8,New Caledonia,21,385,8/24/2016 10:18,2016
9,14.45,0.155,32,22,nc72672610,39.3293333,-122.8018333,5.09,57,8,California,17,899,8/9/2016 22:57,2016
28,5.12,2.984,62,11,us1000683b,-16.8242,-172.5158,5.1,44,7,Tonga,21,400,7/28/2016 11:44,2016
3,7.61,5.56,63,11,us100069s6,-55.783,-27.1804,5.1,15,8,South Georgia and the South Sandwich Islands,17,400,8/3/2016 11:15,2016
5,9.79,11.987,45,13,us10006ag5,14.5919,-45.116,5.1,49,8,Northern Mid-Atlantic Ridge,31,400,8/5/2016 13:49,2016
7,10,29.059,98,17,us10006bzd,-54.0894,-132.9009,5.1,21,8,Pacific-Antarctic Ridge,6,400,8/7/2016 17:21,2016
8,200.2,3.068,16,14,us10006c47,18.3198,145.573,5.1,11,8,Northern Mariana Islands,5,400,8/8/2016 14:11,2016
8,10,2.568,130,15,us10006c4a,-14.5027,-76.2381,5.1,3,8,Peru,23,401,8/8/2016 15:03,2016
12,68.28,2.928,70,4,us10006d92,-6.5606,104.9132,5.1,30,8,Indonesia,8,400,8/12/2016 4:30,2016
13,38.45,8.628,82,10,us10006dkr,11.5241,124.4526,5.1,5,8,Philippines,5,412,8/13/2016 10:05,2016
13,33.08,1.448,68,16,us10006dmp,34.4958,140.3533,5.1,15,8,Japan,6,407,8/13/2016 16:15,2016
15,10,4.586,102,14,us10006dym,-22.4701,172.857,5.1,0,8,New Caledonia,59,400,8/15/2016 14:00,2016
16,18.26,1.04,136,14,us10006e6x,-19.7557,-71.0943,5.1,17,8,Chile,32,400,8/16/2016 14:17,2016
